date,region,cpu_used,cpu_total,storage_used,storage_allocated,weather_temp,power_outage,price_factor,day_of_week,month,quarter,is_weekend,utilization_ratio,storage_efficiency,cpu_usage,cpu_lag_1,cpu_lag_3,cpu_lag_7,cpu_roll_mean_7,cpu_roll_max_7,cpu_roll_min_7,cpu_roll_mean_30,cpu_roll_max_30,cpu_roll_min_30
2024-05-07,South,44.22,100,320.05,602.81,38.27,1,1.14,1,5,2,0,0.4422,0.530930143826413,44.22,91.53,55.57,42.06,75.83000000000001,98.78,44.22,73.809,98.78,30.75
2024-05-08,South,51.48,100,704.95,961.68,33.27,0,0.91,2,5,2,0,0.5147999999999999,0.7330400964977956,51.48,44.22,83.98,98.78,69.07285714285715,91.53,44.22,73.91733333333333,98.78,30.75
2024-05-09,South,77.14,100,156.24,551.33,39.89,0,0.81,3,5,2,0,0.7714,0.2833874449059547,77.14,51.48,91.53,77.06,69.08428571428571,91.53,44.22,74.36533333333334,98.78,30.75
2024-05-10,South,54.26,100,249.66,911.95,21.17,0,0.91,4,5,2,0,0.5426,0.2737650090465486,54.26,77.14,44.22,79.67,65.45428571428572,91.53,44.22,73.071,98.78,30.75
2024-05-11,South,75.83,100,871.55,961.02,28.06,0,0.96,5,5,2,1,0.7583,0.9069010010197498,75.83,54.26,51.48,55.57,68.34857142857143,91.53,44.22,74.57366666666667,98.78,42.06
2024-05-12,South,41.01,100,750.46,894.81,33.01,0,1.06,6,5,2,1,0.41009999999999996,0.8386808372727173,41.01,75.83,77.14,83.98,62.21,91.53,41.01,74.12333333333335,98.78,41.01
2024-05-13,South,83.25,100,369.6,875.34,20.82,1,0.98,0,5,2,0,0.8325,0.4222359311810268,83.25,41.01,54.26,91.53,61.027142857142856,83.25,41.01,74.15233333333332,98.78,41.01
2024-05-14,South,71.05,100,168.07,557.54,15.02,1,0.85,1,5,2,0,0.7105,0.3014492233741077,71.05,83.25,75.83,44.22,64.86,83.25,41.01,74.37633333333333,98.78,41.01
2024-05-15,South,36.61,100,784.12,870.78,15.79,0,0.94,2,5,2,0,0.3661,0.9004800293989297,36.61,71.05,41.01,51.48,62.73571428571428,83.25,36.61,74.05466666666666,98.78,36.61
2024-05-16,South,40.01,100,579.36,975.13,15.93,0,1.05,3,5,2,0,0.40009999999999996,0.5941361664598567,40.01,36.61,83.25,77.14,57.431428571428576,83.25,36.61,72.884,98.78,36.61
2024-05-17,South,93.93,100,273.64,683.86,38.81,0,1.01,4,5,2,0,0.9393,0.40014037960986165,93.93,40.01,71.05,54.26,63.09857142857142,93.93,36.61,73.35333333333334,98.78,36.61
2024-05-18,South,91.37,100,217.37,695.09,11.03,1,0.89,5,5,2,1,0.9137000000000001,0.3127220935418435,91.37,93.93,36.61,75.83,65.31857142857143,93.93,36.61,73.584,98.78,36.61
2024-05-19,South,83.64,100,751.98,912.38,16.69,0,0.83,6,5,2,1,0.8364,0.824196058659769,83.64,91.37,40.01,41.01,71.40857142857143,93.93,36.61,74.74666666666667,98.78,36.61
2024-05-20,South,45.12,100,674.68,967.72,21.97,0,0.9,0,5,2,0,0.4512,0.6971851361964204,45.12,83.64,93.93,83.25,65.96142857142857,93.93,36.61,73.265,98.78,36.61
2024-05-21,South,39.14,100,394.6,583.89,36.37,0,0.99,1,5,2,0,0.3914,0.6758122249053761,39.14,45.12,91.37,71.05,61.402857142857144,93.93,36.61,71.28066666666668,98.78,36.61
2024-05-22,South,98.91,100,418.38,940.3,30.83,1,0.93,2,5,2,0,0.9891,0.4449431032649155,98.91,39.14,83.64,36.61,70.30285714285715,98.91,39.14,72.15833333333333,98.91,36.61
2024-05-23,South,39.8,100,194.05,544.71,28.38,1,0.94,3,5,2,0,0.39799999999999996,0.35624460722219164,39.8,98.91,45.12,40.01,70.27285714285713,98.91,39.14,70.483,98.91,36.61
2024-05-24,South,49.1,100,163.76,503.49,36.89,1,1.02,4,5,2,0,0.491,0.32524975669824624,49.1,39.8,39.14,93.93,63.868571428571435,98.91,39.14,68.84433333333332,98.91,36.61
2024-05-25,South,94.89,100,591.07,634.07,15.21,1,0.88,5,5,2,1,0.9489,0.9321841437065308,94.89,49.1,98.91,91.37,64.37142857142858,98.91,39.14,70.364,98.91,36.61
2024-05-26,South,55.55,100,185.86,960.27,31.25,1,1.08,6,5,2,1,0.5555,0.1935497308048778,55.55,94.89,39.8,83.64,60.35857142857143,98.91,39.14,68.953,98.91,36.61
2024-05-27,South,73.74,100,386.73,604.71,23.56,0,0.86,0,5,2,0,0.7373999999999999,0.6395296919184402,73.74,55.55,49.1,45.12,64.44714285714285,98.91,39.14,68.291,98.91,36.61
2024-05-28,South,55.32,100,367.11,568.91,38.5,1,0.81,1,5,2,0,0.5532,0.6452866006925525,55.32,73.74,94.89,39.14,66.75857142857143,98.91,39.8,66.90333333333334,98.91,36.61
2024-05-29,South,79.57,100,208.27,711.92,23.12,0,0.99,2,5,2,0,0.7957,0.292546915383751,79.57,55.32,55.55,98.91,63.99571428571427,94.89,39.8,66.78633333333333,98.91,36.61
2024-05-30,South,60.57,100,654.47,882.47,35.7,0,0.82,3,5,2,0,0.6057,0.7416342765193151,60.57,79.57,73.74,39.8,66.96285714285715,94.89,49.1,67.40333333333334,98.91,36.61
2024-05-31,South,97.75,100,289.91,911.29,32.47,0,0.89,4,5,2,0,0.9775,0.3181314400465275,97.75,60.57,55.32,49.1,73.91285714285713,97.75,55.32,67.369,98.91,36.61
2024-06-01,South,33.01,100,351.3,700.29,16.0,1,0.93,5,6,2,1,0.3301,0.501649316711648,33.01,97.75,79.57,94.89,65.07285714285715,97.75,33.01,65.90066666666667,98.91,33.01
2024-06-02,South,94.74,100,247.24,686.35,29.53,0,0.95,6,6,2,1,0.9473999999999999,0.36022437531871493,94.74,33.01,60.57,55.55,70.67142857142856,97.75,33.01,66.40299999999999,98.91,33.01
2024-06-03,South,43.05,100,618.03,881.81,18.25,0,0.83,0,6,2,0,0.4305,0.7008652657601978,43.05,94.74,97.75,73.74,66.28714285714285,97.75,33.01,65.98566666666666,98.91,33.01
2024-06-04,South,93.79,100,189.39,870.2,17.57,1,0.8,1,6,2,0,0.9379000000000001,0.2176396230751551,93.79,43.05,33.01,55.32,71.78285714285714,97.75,33.01,66.31266666666667,98.91,33.01
2024-06-05,South,44.18,100,647.1,754.08,24.85,0,0.81,2,6,2,0,0.44179999999999997,0.8581317632081477,44.18,93.79,94.74,79.57,66.72714285714285,97.75,33.01,64.73433333333334,98.91,33.01
2024-06-06,South,70.88,100,175.74,544.12,13.42,1,1.16,3,6,2,0,0.7088,0.3229802249503786,70.88,44.18,43.05,60.57,68.2,97.75,33.01,65.623,98.91,33.01
2024-06-07,South,51.01,100,520.07,573.92,21.85,0,0.99,4,6,2,0,0.5101,0.9061715918594928,51.01,70.88,93.79,97.75,61.52285714285714,94.74,33.01,65.60733333333333,98.91,33.01
2024-06-08,South,67.44,100,278.63,646.42,32.25,0,1.07,5,6,2,1,0.6744,0.43103554964264723,67.44,51.01,44.18,33.01,66.44142857142857,94.74,43.05,65.284,98.91,33.01
2024-06-09,South,85.32,100,545.76,679.55,15.87,1,1.08,6,6,2,1,0.8532,0.8031197115738357,85.32,67.44,70.88,94.74,65.0957142857143,93.79,43.05,66.31933333333333,98.91,33.01
2024-06-10,South,98.77,100,130.21,518.61,23.97,0,1.05,0,6,2,0,0.9876999999999999,0.25107498891267044,98.77,85.32,51.01,43.05,73.05571428571429,98.77,44.18,67.084,98.91,33.01
2024-06-11,South,95.96,100,404.19,632.78,18.68,0,0.85,1,6,2,0,0.9595999999999999,0.6387528050823351,95.96,98.77,67.44,93.79,73.36571428571428,98.77,44.18,68.91566666666667,98.91,33.01
2024-06-12,South,38.29,100,330.32,687.2,23.97,0,1.04,2,6,2,0,0.3829,0.4806752037252619,38.29,95.96,85.32,44.18,72.52428571428571,98.77,38.29,67.417,98.91,33.01
2024-06-13,South,43.79,100,130.35,549.4,21.97,0,0.86,3,6,2,0,0.4379,0.2372588278121587,43.79,38.29,98.77,70.88,68.6542857142857,98.77,38.29,66.50833333333334,98.91,33.01
2024-06-14,South,93.71,100,428.16,643.27,26.13,1,1.17,4,6,2,0,0.9370999999999999,0.6655992040667217,93.71,43.79,95.96,51.01,74.75428571428571,98.77,38.29,68.41166666666666,98.91,33.01
2024-06-15,South,71.55,100,451.65,830.29,39.8,1,1.09,5,6,2,1,0.7155,0.5439665658986619,71.55,93.71,38.29,67.44,75.34142857142857,98.77,38.29,69.463,98.91,33.01
2024-06-16,South,42.56,100,562.7,748.18,25.96,0,0.88,6,6,2,1,0.42560000000000003,0.7520917426287793,42.56,71.55,43.79,85.32,69.23285714285714,98.77,38.29,67.75066666666666,98.91,33.01
2024-06-17,South,36.0,100,155.55,550.71,28.04,0,1.12,0,6,2,0,0.36,0.28245355994988286,36.0,42.56,93.71,98.77,60.26571428571429,95.96,36.0,65.905,98.91,33.01
2024-06-18,South,67.27,100,268.78,572.51,30.66,0,0.81,1,6,2,0,0.6727,0.46947651569404897,67.27,36.0,71.55,95.96,56.16714285714285,93.71,36.0,65.35933333333334,98.91,33.01
2024-06-19,South,57.91,100,531.95,680.34,33.44,0,0.8,2,6,2,0,0.5791,0.7818884675309404,57.91,67.27,42.56,38.29,58.96999999999999,93.71,36.0,65.78566666666667,98.91,33.01
2024-06-20,South,84.39,100,246.59,617.23,36.39,1,0.86,3,6,2,0,0.8439,0.39951071723668646,84.39,57.91,36.0,43.79,64.77,93.71,36.0,67.294,98.91,33.01
2024-06-21,South,40.8,100,500.32,896.57,15.39,0,0.96,4,6,2,0,0.408,0.5580378553821788,40.8,84.39,67.27,93.71,57.21142857142858,84.39,36.0,65.357,98.77,33.01
2024-06-22,South,96.71,100,259.97,674.12,36.98,0,0.82,5,6,2,1,0.9671,0.3856435056073103,96.71,40.8,57.91,71.55,60.80571428571428,96.71,36.0,67.25399999999999,98.77,33.01
2024-06-23,South,96.04,100,126.17,725.55,37.14,0,1.09,6,6,2,1,0.9604,0.17389566535731515,96.04,96.71,84.39,42.56,68.44571428571429,96.71,36.0,68.81866666666666,98.77,33.01
2024-06-24,South,33.29,100,368.31,589.82,24.36,0,0.89,0,6,2,0,0.3329,0.6244447458546675,33.29,96.04,40.8,36.0,68.05857142857143,96.71,33.29,66.76533333333333,98.77,33.01
2024-06-25,South,45.0,100,549.01,895.95,29.3,1,1.09,1,6,2,0,0.45,0.612768569674647,45.0,33.29,96.71,67.27,64.87714285714286,96.71,33.29,66.41366666666667,98.77,33.01
2024-06-26,South,67.36,100,389.43,552.67,37.08,0,0.99,2,6,2,0,0.6736,0.7046338683120127,67.36,45.0,96.04,57.91,66.22714285714287,96.71,33.29,66.201,98.77,33.01
2024-06-27,South,84.22,100,755.06,972.24,27.74,0,1.15,3,6,2,0,0.8422,0.7766189418250637,84.22,67.36,33.29,84.39,66.20285714285714,96.71,33.29,67.16433333333333,98.77,33.01
2024-06-28,South,43.98,100,202.54,581.99,26.41,0,1.02,4,6,2,0,0.43979999999999997,0.3480128524545095,43.98,84.22,45.0,40.8,66.65714285714286,96.71,33.29,65.978,98.77,33.01
2024-01-30,West,80.56,100,846.83,941.28,30.91,0,0.81,1,1,1,0,0.8056,0.8996579126296108,80.56,66.54,96.01,32.68,65.74428571428571,98.47,35.3,57.70433333333334,98.47,31.4
2024-01-31,West,38.36,100,774.45,865.12,13.04,0,1.08,2,1,1,0,0.3836,0.895193730349547,38.36,80.56,35.3,46.24,64.61857142857143,98.47,35.3,57.12466666666667,98.47,31.4
2024-02-01,West,34.6,100,700.38,805.61,32.14,0,0.99,3,2,1,0,0.34600000000000003,0.8693784833852608,34.6,38.36,66.54,98.47,55.494285714285716,96.01,34.6,57.17033333333333,98.47,31.4
2024-02-02,West,95.01,100,267.87,980.61,25.45,0,0.81,4,2,1,0,0.9501000000000001,0.2731667023587359,95.01,34.6,80.56,37.09,63.76857142857143,96.01,34.6,59.217999999999996,98.47,31.4
2024-02-03,West,42.09,100,613.27,793.41,25.34,1,0.87,5,2,1,1,0.42090000000000005,0.7729547144603672,42.09,95.01,38.36,96.01,56.06571428571429,95.01,34.6,59.574333333333335,98.47,32.68
2024-02-04,West,72.46,100,839.82,916.29,39.62,0,1.0,6,2,1,1,0.7245999999999999,0.9165438889434568,72.46,42.09,34.6,35.3,61.374285714285726,95.01,34.6,60.12866666666667,98.47,32.68
2024-02-05,West,46.62,100,441.89,918.21,21.16,0,1.0,0,2,1,0,0.46619999999999995,0.48125156554600795,46.62,72.46,95.01,66.54,58.52857142857143,95.01,34.6,60.532333333333334,98.47,32.68
2024-02-06,West,64.39,100,583.35,717.82,20.59,0,0.9,1,2,1,0,0.6439,0.8126689142124767,64.39,46.62,42.09,80.56,56.21857142857143,95.01,34.6,60.28533333333334,98.47,32.68
2024-02-07,West,75.81,100,487.29,959.99,38.68,0,0.89,2,2,1,0,0.7581,0.5075990374899739,75.81,64.39,72.46,38.36,61.56857142857143,95.01,34.6,61.568333333333335,98.47,32.68
2024-02-08,West,90.83,100,279.95,618.6,35.67,0,1.0,3,2,1,0,0.9083,0.4525541545425153,90.83,75.81,46.62,34.6,69.60142857142857,95.01,42.09,61.75033333333333,98.47,32.68
2024-02-09,West,75.43,100,668.41,919.3,24.64,0,1.18,4,2,1,0,0.7543000000000001,0.7270858261720875,75.43,90.83,64.39,95.01,66.80428571428571,90.83,42.09,62.337,98.47,32.68
2024-02-10,West,30.38,100,582.8,770.77,25.98,0,1.12,5,2,1,1,0.3038,0.7561269898932236,30.38,75.43,75.81,42.09,65.13142857142857,90.83,30.38,60.25033333333334,98.47,30.38
2024-02-11,West,91.87,100,871.93,907.02,37.23,0,1.1,6,2,1,1,0.9187000000000001,0.961312870719499,91.87,30.38,90.83,72.46,67.9042857142857,91.87,30.38,62.16833333333333,98.47,30.38
2024-02-12,West,77.26,100,530.22,978.58,39.26,1,0.9,0,2,1,0,0.7726000000000001,0.5418259110139181,77.26,91.87,75.43,46.62,72.28142857142858,91.87,30.38,61.66866666666667,98.47,30.38
2024-02-13,West,93.58,100,141.58,939.67,23.51,1,1.04,1,2,1,0,0.9358,0.1506699160343525,93.58,77.26,30.38,64.39,76.45142857142856,93.58,30.38,63.668,98.47,30.38
2024-02-14,West,51.82,100,446.27,842.33,30.59,0,1.18,2,2,1,0,0.5182,0.5298042334951859,51.82,93.58,91.87,75.81,73.02428571428571,93.58,30.38,62.565000000000005,98.47,30.38
2024-02-15,West,74.53,100,313.13,938.72,34.72,1,1.2,3,2,1,0,0.7453,0.33357124595193455,74.53,51.82,77.26,90.83,70.69571428571429,93.58,30.38,62.68866666666667,98.47,30.38
2024-02-16,West,67.65,100,140.62,742.19,35.28,1,0.9,4,2,1,0,0.6765000000000001,0.18946630916611648,67.65,74.53,93.58,75.43,69.58428571428571,93.58,30.38,62.702,98.47,30.38
2024-02-17,West,75.53,100,281.86,543.14,14.2,0,1.11,5,2,1,1,0.7553,0.5189453916117391,75.53,67.65,51.82,30.38,76.03428571428572,93.58,51.82,62.96766666666667,98.47,30.38
2024-02-18,West,49.98,100,309.94,763.44,24.68,0,0.84,6,2,1,1,0.49979999999999997,0.405978203919103,49.98,75.53,74.53,91.87,70.05,93.58,49.98,62.38666666666667,98.47,30.38
2024-02-19,West,63.17,100,796.88,889.6,10.03,0,0.93,0,2,1,0,0.6317,0.895773381294964,63.17,49.98,67.65,77.26,68.03714285714287,93.58,49.98,63.28,98.47,30.38
2024-02-20,West,84.3,100,331.32,727.17,38.23,0,0.83,1,2,1,0,0.843,0.4556293576467676,84.3,63.17,75.53,93.58,66.71142857142857,84.3,49.98,64.51466666666667,98.47,30.38
2024-02-21,West,30.25,100,771.1,987.9,32.29,0,0.9,2,2,1,0,0.3025,0.7805445895333536,30.25,84.3,49.98,51.82,63.629999999999995,84.3,30.25,63.96033333333333,98.47,30.25
2024-02-22,West,70.74,100,422.92,558.5,16.35,1,0.81,3,2,1,0,0.7073999999999999,0.7572426141450314,70.74,30.25,63.17,74.53,63.08857142857143,84.3,30.25,65.229,98.47,30.25
2024-02-23,West,47.33,100,514.74,562.4,36.24,0,1.09,4,2,1,0,0.4733,0.9152560455192035,47.33,70.74,84.3,67.65,60.185714285714276,84.3,30.25,65.26533333333333,98.47,30.25
2024-02-24,West,58.48,100,304.33,613.31,19.75,0,1.17,5,2,1,1,0.5848,0.49620909491121945,58.48,47.33,30.25,75.53,57.75,84.3,30.25,63.93233333333334,96.01,30.25
2024-02-25,West,69.24,100,317.45,529.27,29.1,0,0.86,6,2,1,1,0.6923999999999999,0.5997883877793942,69.24,58.48,70.74,49.98,60.50142857142857,84.3,30.25,65.00399999999999,96.01,30.25
2024-02-26,West,79.33,100,740.97,820.69,39.53,1,1.16,0,2,1,0,0.7933,0.9028622256881405,79.33,69.24,47.33,63.17,62.809999999999995,84.3,30.25,64.44800000000001,95.01,30.25
2024-02-27,West,91.96,100,651.97,695.16,17.67,0,0.96,1,2,1,0,0.9196,0.9378704183209622,91.96,79.33,58.48,84.3,63.90428571428572,91.96,30.25,66.33666666666667,95.01,30.25
2024-02-28,West,73.53,100,490.61,795.03,12.55,0,0.84,2,2,1,0,0.7353000000000001,0.6170962102059042,73.53,91.96,69.24,30.25,70.08714285714287,91.96,47.33,66.56966666666668,95.01,30.25
2024-02-29,West,83.94,100,397.91,725.89,34.99,0,1.09,3,2,1,0,0.8393999999999999,0.5481684552755928,83.94,73.53,79.33,70.74,71.97285714285714,91.96,47.33,66.68233333333333,95.01,30.25
2024-03-01,West,67.21,100,248.96,553.51,34.25,0,1.19,4,3,1,0,0.6720999999999999,0.44978410507488575,67.21,83.94,91.96,47.33,74.81285714285715,91.96,58.48,67.64399999999999,95.01,30.25
2024-03-02,West,32.37,100,290.77,914.23,32.81,1,1.06,5,3,1,1,0.3237,0.3180490686151187,32.37,67.21,73.53,58.48,71.08285714285714,91.96,32.37,67.56966666666668,95.01,30.25
2024-03-03,West,57.24,100,503.95,856.66,24.65,1,0.86,6,3,1,1,0.5724,0.5882730604907431,57.24,32.37,83.94,69.24,69.36857142857143,91.96,32.37,66.31066666666666,93.58,30.25
2024-03-04,West,55.54,100,116.28,519.88,25.05,0,0.92,0,3,1,0,0.5554,0.22366700007694085,55.54,57.24,67.21,79.33,65.97,91.96,32.37,66.759,93.58,30.25
2024-03-05,West,30.68,100,680.24,857.76,32.31,1,1.12,1,3,1,0,0.3068,0.7930423428464839,30.68,55.54,32.37,91.96,57.215714285714284,83.94,30.68,65.36633333333333,93.58,30.25
2024-03-06,West,93.03,100,331.87,552.38,24.55,0,1.07,2,3,1,0,0.9303,0.6008001737934031,93.03,30.68,57.24,73.53,60.00142857142857,93.03,30.68,66.91333333333334,93.58,30.25
2024-03-07,West,74.39,100,846.91,915.24,36.04,1,1.03,3,3,1,0,0.7439,0.9253419868012761,74.39,93.03,55.54,83.94,58.637142857142855,93.03,30.68,67.24666666666666,93.58,30.25
2024-03-08,West,74.43,100,279.32,668.98,10.93,0,0.92,4,3,1,0,0.7443000000000001,0.4175311668510269,74.43,74.39,30.68,67.21,59.66857142857143,93.03,30.68,67.20066666666666,93.58,30.25
2024-03-09,West,72.32,100,278.2,520.71,29.38,1,0.91,5,3,1,1,0.7232,0.5342705152580131,72.32,74.43,93.03,32.37,65.37571428571428,93.03,30.68,66.58366666666667,93.58,30.25
2024-03-10,West,38.72,100,313.84,712.24,33.76,0,1.08,6,3,1,1,0.3872,0.4406379871953274,38.72,72.32,74.39,57.24,62.730000000000004,93.03,30.68,65.36,93.58,30.25
2024-03-11,West,82.66,100,368.75,554.95,21.73,0,0.91,0,3,1,0,0.8266,0.6644742769618884,82.66,38.72,74.43,55.54,66.60428571428571,93.03,30.68,67.10266666666666,93.58,30.25
2024-03-12,West,92.12,100,275.31,945.92,30.79,0,0.98,1,3,1,0,0.9212,0.2910499830852504,92.12,82.66,72.32,30.68,75.38142857142857,93.03,38.72,67.111,93.58,30.25
2024-03-13,West,51.23,100,352.87,857.21,21.25,0,1.06,2,3,1,0,0.5123,0.41164942079537103,51.23,92.12,38.72,93.03,69.41,92.12,38.72,66.24333333333333,93.58,30.25
2024-03-14,West,36.46,100,222.5,665.26,27.93,0,1.18,3,3,1,0,0.36460000000000004,0.3344557015302288,36.46,51.23,82.66,74.39,63.99142857142857,92.12,36.46,64.33933333333333,93.03,30.25
2024-03-15,West,56.52,100,592.34,924.55,29.13,0,0.82,4,3,1,0,0.5652,0.6406792493645558,56.52,36.46,92.12,74.43,61.432857142857145,92.12,36.46,64.496,93.03,30.25
2024-03-16,West,64.49,100,667.04,762.16,29.71,0,1.09,5,3,1,1,0.6448999999999999,0.8751968090689619,64.49,56.52,51.23,72.32,60.314285714285724,92.12,36.46,64.16133333333333,93.03,30.25
2024-03-17,West,34.94,100,662.89,966.32,12.2,0,0.87,6,3,1,1,0.3494,0.6859942876065899,34.94,64.49,36.46,38.72,59.77428571428571,92.12,34.94,63.071000000000005,93.03,30.25
2024-03-18,West,59.19,100,183.48,726.22,15.52,0,1.02,0,3,1,0,0.5919,0.25265071190548316,59.19,34.94,56.52,82.66,56.42142857142858,92.12,34.94,62.52633333333333,93.03,30.25
2024-03-19,West,70.46,100,578.33,821.61,20.7,0,0.89,1,3,1,0,0.7045999999999999,0.7038984433003493,70.46,59.19,64.49,92.12,53.32714285714286,70.46,34.94,63.20899999999999,93.03,30.25
2024-03-20,West,68.78,100,789.84,957.44,25.51,0,1.01,2,3,1,0,0.6878,0.8249498663101604,68.78,70.46,34.94,51.23,55.83428571428571,70.46,34.94,63.396,93.03,30.25
2024-03-21,West,32.43,100,357.13,608.61,20.47,0,1.17,3,3,1,0,0.3243,0.5867961420285569,32.43,68.78,59.19,36.46,55.25857142857143,70.46,32.43,61.667,93.03,30.25
2024-03-22,West,56.76,100,206.97,640.29,24.24,0,1.19,4,3,1,0,0.5676,0.32324415499226916,56.76,32.43,70.46,56.52,55.29285714285714,70.46,32.43,62.550666666666665,93.03,30.68
2024-03-23,West,93.21,100,766.9,945.64,26.6,0,0.96,5,3,1,1,0.9320999999999999,0.8109851529123133,93.21,56.76,68.78,64.49,59.395714285714284,93.21,32.43,63.29966666666667,93.21,30.68
2024-03-24,West,94.51,100,440.94,998.86,14.13,0,1.11,6,3,1,1,0.9451,0.4414432452996416,94.51,93.21,32.43,34.94,67.9057142857143,94.51,32.43,64.87233333333333,94.51,30.68
2024-03-25,West,44.85,100,329.4,670.16,37.14,0,1.08,0,3,1,0,0.4485,0.49152441208069714,44.85,94.51,56.76,59.19,65.85714285714285,94.51,32.43,64.41799999999999,94.51,30.68
2024-03-26,West,77.25,100,309.05,731.0,30.29,0,1.08,1,3,1,0,0.7725,0.42277701778385773,77.25,44.85,93.21,70.46,66.82714285714285,94.51,32.43,64.685,94.51,30.68
2024-03-27,West,56.28,100,566.94,933.27,38.87,0,1.15,2,3,1,0,0.5628,0.6074769359349386,56.28,77.25,94.51,68.78,65.04142857142857,94.51,32.43,63.916666666666664,94.51,30.68
2024-03-28,West,79.75,100,511.11,539.54,38.93,0,1.06,3,3,1,0,0.7975,0.9473069651925715,79.75,56.28,44.85,32.43,71.80142857142857,94.51,44.85,63.50966666666667,94.51,30.68
2024-03-29,West,83.25,100,266.13,571.03,25.95,0,1.05,4,3,1,0,0.8325,0.466052571668739,83.25,79.75,77.25,56.76,75.58571428571429,94.51,44.85,63.833666666666666,94.51,30.68
2024-03-30,West,77.71,100,176.47,794.89,22.83,0,1.01,5,3,1,1,0.7770999999999999,0.2220055605178075,77.71,83.25,56.28,93.21,73.37142857142858,94.51,44.85,63.626000000000005,94.51,30.68
2024-03-31,West,52.93,100,637.12,662.9,28.23,0,1.05,6,3,1,1,0.5293,0.9611102730426913,52.93,77.71,79.75,94.51,67.43142857142857,83.25,44.85,63.15,94.51,30.68
2024-04-01,West,84.55,100,180.59,940.51,31.52,1,0.9,0,4,2,0,0.8454999999999999,0.19201284409522493,84.55,52.93,83.25,44.85,73.10285714285715,84.55,52.93,64.88933333333333,94.51,30.68
2024-04-02,West,62.79,100,181.81,578.11,35.88,0,1.1,1,4,2,0,0.6279,0.31449032191105497,62.79,84.55,77.71,77.25,71.03714285714287,84.55,52.93,65.07433333333333,94.51,30.68
2024-04-03,West,54.18,100,855.89,939.51,25.3,0,0.82,2,4,2,0,0.5418,0.9109961575715,54.18,62.79,52.93,56.28,70.73714285714286,84.55,52.93,65.029,94.51,30.68
2024-04-04,West,38.8,100,335.67,678.43,22.8,0,0.93,3,4,2,0,0.38799999999999996,0.49477470041124366,38.8,54.18,84.55,79.75,64.88714285714285,84.55,38.8,65.29966666666667,94.51,32.43
2024-04-05,West,65.22,100,715.56,912.36,17.99,0,1.15,4,4,2,0,0.6522,0.7842956727607523,65.22,38.8,62.79,83.25,62.31142857142857,84.55,38.8,64.37266666666666,94.51,32.43
2024-04-06,West,62.36,100,622.66,754.27,12.55,1,0.85,5,4,2,1,0.6236,0.8255134103172603,62.36,65.22,54.18,77.71,60.118571428571435,84.55,38.8,63.97166666666667,94.51,32.43
2024-04-07,West,83.07,100,517.41,603.04,24.93,0,0.99,6,4,2,1,0.8306999999999999,0.8580027858848501,83.07,62.36,38.8,52.93,64.42428571428572,84.55,38.8,64.25966666666666,94.51,32.43
2024-04-08,West,35.08,100,605.22,798.6,13.43,0,0.82,0,4,2,0,0.3508,0.7578512396694215,35.08,83.07,65.22,84.55,57.357142857142854,83.07,35.08,63.01833333333333,94.51,32.43
2024-04-09,West,41.76,100,154.22,543.97,39.97,0,1.18,1,4,2,0,0.41759999999999997,0.2835082817067118,41.76,35.08,62.36,62.79,54.35285714285714,83.07,35.08,63.11966666666667,94.51,32.43
2024-04-10,West,74.31,100,114.38,699.42,17.81,0,0.94,2,4,2,0,0.7431,0.1635355008435561,74.31,41.76,83.07,54.18,57.22857142857142,83.07,35.08,62.84133333333333,94.51,32.43
2024-04-11,West,86.9,100,297.04,755.02,26.86,0,0.83,3,4,2,0,0.8690000000000001,0.39342004185319596,86.9,74.31,35.08,38.8,64.10000000000001,86.9,35.08,62.66733333333333,94.51,32.43
2024-04-12,West,94.77,100,570.04,623.84,24.63,1,1.16,4,4,2,0,0.9477,0.9137599384457552,94.77,86.9,41.76,65.22,68.32142857142857,94.77,35.08,64.11866666666667,94.77,32.43
2024-04-13,West,67.61,100,842.65,920.25,14.92,0,1.09,5,4,2,1,0.6761,0.9156750882912252,67.61,94.77,74.31,62.36,69.07142857142857,94.77,35.08,65.157,94.77,32.43
2024-04-14,West,55.44,100,376.35,836.65,32.22,0,1.06,6,4,2,1,0.5544,0.44982967788202954,55.44,67.61,86.9,83.07,65.12428571428572,94.77,35.08,65.12100000000001,94.77,32.43
2024-04-15,West,43.97,100,370.6,650.7,14.99,1,0.81,0,4,2,0,0.4397,0.5695404948516982,43.97,55.44,94.77,35.08,66.39428571428572,94.77,41.76,64.437,94.77,32.43
2024-04-16,West,46.75,100,316.92,957.5,30.76,0,0.83,1,4,2,0,0.4675,0.33098694516971283,46.75,43.97,67.61,41.76,67.10714285714286,94.77,43.97,64.83066666666667,94.77,32.43
2024-04-17,West,80.67,100,353.53,917.18,11.85,0,0.82,2,4,2,0,0.8067,0.38545323709631696,80.67,46.75,55.44,74.31,68.01571428571428,94.77,43.97,65.54666666666667,94.77,32.43
2024-04-18,West,72.34,100,306.53,778.06,30.98,0,1.11,3,4,2,0,0.7234,0.3939670462432203,72.34,80.67,43.97,86.9,65.93571428571428,94.77,43.97,65.60933333333334,94.77,32.43
2024-04-19,West,56.71,100,372.99,663.4,10.16,1,0.97,4,4,2,0,0.5671,0.562239975881821,56.71,72.34,46.75,94.77,60.49857142857143,80.67,43.97,65.207,94.77,32.43
